time,px,py,pz,vx,vy,vz,roll,pitch,yaw
56.7475,6153.54068012757,-8897.72508026665,2397.50576052658,422.017811505538,-13.1843632753947,195.582474858332,0,-0,283.737500005636
56.75,6154.59570593371,-8897.75789020708,2397.99475306231,422.010322458645,-13.1239761739685,195.597014290857,0,-0,283.750000005636
56.7525,6155.65071347458,-8897.79054993063,2398.4837825134,422.003016345314,-13.063889418444,195.611780436524,0,-0,283.762500005636
56.755,6156.70570231068,-8897.82305797094,2398.97284825835,421.99553444003,-13.0032161252843,195.626297981943,0,-0,283.775000005636
56.7575,6157.76067205122,-8897.855414851,2397.61657209873,421.987896215409,-12.9427520251655,195.64094772282,0,-0,283.787500005636
56.76,6158.81562283358,-8897.88762070219,2398.10571156485,421.980312947035,-12.8823404737918,195.655786447373,0,-0,283.800000005636
56.7625,6159.87055628697,-8897.91967543623,2398.59488722124,421.973381353862,-12.8218936169017,195.670262555781,0,-0,283.812500005636
56.765,6160.92547152885,-8897.95157793148,2399.08409981344,421.966096752479,-12.7609981000857,195.685036879595,0,-0,283.825000005607
56.7675,6161.980367798,-8897.98332908746,2399.57335105353,421.958507659756,-12.7004623910985,195.700496035976,0,-0,283.837500005607
56.77,6163.03524467006,-8898.01492907361,2400.06263924735,421.950748825526,-12.6399944608189,195.715277526247,0,-0,283.850000005636
56.7725,6164.09010279935,-8898.04637879631,2400.5519641726,421.94325171619,-12.5798890806685,195.729970101605,0,-0,283.862500005636
56.775,6165.1449416658,-8898.07767731933,2401.04132523633,421.935546576805,-12.5194092062948,195.744425491835,0,-0,283.875000005636
56.7775,6166.19976207655,-8898.10882398333,2399.68478064219,421.928164300427,-12.4586656015084,195.759188124725,0,-0,283.887500005636
56.78,6167.25456385627,-8898.13981866143,2400.17421536659,421.92071188883,-12.397871241022,195.773889761605,0,-0,283.900000005665
56.7825,6168.30934750616,-8898.1706623654,2400.66368684911,421.91345995827,-12.3374815863263,195.788593008506,0,-0,283.912500005665
56.785,6169.36411171953,-8898.20135459571,2401.15319542841,421.905685346962,-12.2768921231601,195.803431717772,0,-0,283.925000005665
56.7875,6170.41885937241,-8898.23189557381,2401.64274089276,421.89906115323,-12.216391243292,195.818185740871,0,-0,283.937500005694
56.79,6171.47358807912,-8898.26228529626,2402.1323230472,421.891482683148,-12.1558889797307,195.832861775297,0,-0,283.950000005694
56.7925,6172.52829771292,-8898.29252378492,2402.62194124634,421.883853520087,-12.0953954614017,195.847279655153,0,-0,283.962500005665
56.795,6173.582989098,-8898.322610991,2403.11159655749,421.876554033323,-12.0348824358463,195.862124461003,0,-0,283.975000005665
56.7975,6173.09810378997,-8890.37604993558,2400.71451348915,421.759822189712,-11.7647407238673,195.820661193948,0,-0,283.987500005665
56.8,6174.15248399954,-8890.40531004183,2401.20410210001,421.752083829518,-11.7040425005416,195.835444342942,0,-0,284.000000005694
56.8025,6175.2068447253,-8890.43441910253,2401.69372715127,421.744290302109,-11.6436242805494,195.850020502386,0,-0,284.012500005723
56.805,6176.26118584865,-8890.46337727637,2402.18338832333,421.736449339147,-11.583269534717,195.864468823072,0,-0,284.025000005753
56.8075,6177.31550758973,-8890.49218550186,2402.67308675366,421.728696433677,-11.5232901961968,195.879372133143,0,-0,284.037500005753
56.81,6178.36981043683,-8890.52084232311,2403.16282168416,421.721138838978,-11.462728498597,195.893972202139,0,-0,284.050000005723
56.8125,6179.42409362088,-8890.54934842735,2403.65259300285,421.71327361912,-11.4024416975071,195.908527473412,0,-0,284.062500005723
56.815,6180.47835758203,-8890.57770345835,2404.14240097289,421.705584461965,-11.3420124010353,195.923188018634,0,-0,284.075000005753
56.8175,6181.53260365973,-8890.60590677768,2402.78576301306,421.698431078447,-11.2813277287049,195.937661116296,0,-0,284.087500005753
56.82,6182.58682942528,-8890.63395968971,2403.27564325218,421.690306221295,-11.2211648151772,195.95209564743,0,-0,284.100000005753
56.8225,6183.64103619099,-8890.66186122074,2403.7655600329,421.682706286225,-11.1606124129803,195.966712290019,0,-0,284.112500005782
56.825,6184.69522384538,-8890.68961094394,2404.25551326351,421.675061755799,-11.0998892790611,195.981292243601,0,-0,284.125000005782
56.8275,6185.74939076576,-8890.71721042746,2404.74550407481,421.6667681521,-11.0397934063098,195.996324520391,0,-0,284.137500005753
56.83,6186.80353970823,-8890.74465861112,2405.23553150424,421.659576987108,-10.979273466344,196.010971771649,0,-0,284.150000005723
56.8325,6187.8576703224,-8890.77195719294,2405.72559546598,421.652245667959,-10.919432726236,196.025584697265,0,-0,284.162500005723
56.835,6188.91178107997,-8890.79910332014,2406.21569585729,421.64430302797,-10.8584508804501,196.040156524361,0,-0,284.175000005694
56.8375,6189.96587192485,-8890.82609864405,2404.85878857219,421.636337952718,-10.7981295622758,196.054839164839,0,-0,284.187500005665
56.84,6191.01994305913,-8890.85294323703,2405.34896211041,421.628453710187,-10.7378371923472,196.069415289074,0,-0,284.200000005636
56.8425,6192.07399523277,-8890.87963582168,2405.83917292017,421.620869456665,-10.677033862322,196.084323904118,0,-0,284.212500005636
56.845,6193.1280272719,-8890.90617656356,2406.32942112424,421.612815651881,-10.6162967499494,196.099281624428,0,-0,284.225000005636
56.8475,6194.18204023315,-8890.93256661252,2406.81970555232,421.605184500771,-10.556019584035,196.113771234577,0,-0,284.237500005607
56.85,6195.23603395942,-8890.9588050148,2407.31002581645,421.597490505254,-10.4953609109513,196.128105650589,0,-0,284.250000005607
56.8525,6196.29000849342,-8890.98489240795,2407.80038226489,421.589813602246,-10.434957261174,196.142579378649,0,-0,284.262500005578
56.855,6197.34396330072,-8891.01082858004,2408.29077570291,421.581922918562,-10.3744688365405,196.157375206774,0,-0,284.275000005548
56.8575,6198.39789760014,-8891.03661400943,2406.9337529392,421.573719767104,-10.3141717577221,196.17223623287,0,-0,284.287500005519
56.86,6199.45181110765,-8891.06224826004,2407.42421986956,421.565403005138,-10.2537002440491,196.186772141105,0,-0,284.300000005519
56.8625,6200.50570495159,-8891.0877315282,2407.9147238332,421.557537574332,-10.193307262569,196.201585459482,0,-0,284.312500005519
56.865,6201.55958070507,-8891.11306358061,2408.40526339614,421.550301394949,-10.132820964254,196.215825173829,0,-0,284.325000005519
56.8675,6202.6134368128,-8891.13824423419,2408.89583845596,421.542443091216,-10.0722614323364,196.230023929039,0,-0,284.33750000549
56.87,6203.66727227865,-8891.16327472107,2409.38645034941,421.534186341092,-10.0121947490515,196.244757379147,0,-0,284.350000005461
56.8725,6204.72108896067,-8891.18815430866,2409.87710016902,421.52667280557,-9.95183503660429,196.259927844817,0,-0,284.362500005432
56.875,6205.77488551619,-8891.21288363031,2410.36778667756,421.518622210056,-9.89172866109324,196.274603417059,0,-0,284.375000005403
56.8775,6206.82866231836,-8891.23746213106,2409.01038660838,421.51072086682,-9.83140030082781,196.289222020162,0,-0,284.387500005374
56.88,6207.8824187578,-8891.26188985302,2409.50114592179,421.502575777442,-9.77108878312629,196.303725363485,0,-0,284.400000005373
56.8825,6208.93615460447,-8891.28616560608,2409.99194124556,421.49433866699,-9.71030122429346,196.318129505797,0,-0,284.412500005374
56.885,6209.9898707419,-8891.31029030626,2410.48277350971,421.486454973319,-9.64988007033184,196.332905662286,0,-0,284.425000005373
56.8875,6211.04356563909,-8891.33426496647,2410.97364203564,421.477958875037,-9.58986408466142,196.34741037062,0,-0,284.437500005374
56.89,6212.09724156778,-8891.35808856109,2411.46454757416,421.470371476486,-9.52943784790395,196.362215409302,0,-0,284.450000005373
56.8925,6213.15089734151,-8891.38176055898,2411.9554903185,421.462309489544,-9.46879915734114,196.37709773471,0,-0,284.462500005344
56.895,6214.20453232758,-8891.40528169217,2412.44646893724,421.453994427889,-9.40845327473112,196.391447495822,0,-0,284.475000005315
56.8975,6213.69262829929,-8883.41209242522,2410.05377530178,421.335173993204,-9.13824751573553,196.349788662299,0,-0,284.487500005257
56.9,6214.7459467683,-8883.43478660128,2410.54468782153,421.327387603195,-9.07767042453084,196.365007898408,0,-0,284.500000005257
56.9025,6215.79924426943,-8883.45733031721,2411.03563703134,421.3190004543,-9.01748637152157,196.379683925205,0,-0,284.512500005257
56.905,6216.85252066583,-8883.4797238945,2411.52662393035,421.310558557456,-8.95743091571884,196.394759604549,0,-0,284.525000005257
56.9075,6217.90577698388,-8883.50196640745,2412.01764794612,421.302527220029,-8.89700517883143,196.409606308016,0,-0,284.537500005286
56.91,6218.95901295134,-8883.52405808141,2412.50870913284,421.294386986621,-8.83666958553088,196.424474689738,0,-0,284.550000005286
56.9125,6220.01222880648,-8883.54599840629,2412.99980679397,421.286342056668,-8.77612995191711,196.439064448829,0,-0,284.562500005286
56.915,6221.06542391756,-8883.56778912281,2413.49094145467,421.278044430647,-8.71628660750648,196.453864279293,0,-0,284.575000005286
56.9175,6222.11859903326,-8883.58942921423,2412.13376227066,421.270046279768,-8.65603656968504,196.468516721589,0,-0,284.587500005257
56.92,6223.17175321014,-8883.61091858764,2412.62497029102,421.261670752994,-8.5957493626597,196.483208141358,0,-0,284.600000005286
56.9225,6224.22488675815,-8883.63225787293,2413.11621523743,421.253419203412,-8.53571411654006,196.497978565544,0,-0,284.612500005344
56.925,6225.27799882715,-8883.65344561669,2413.60749772735,421.244827600454,-8.47509750299362,196.512995968428,0,-0,284.625000005373
56.9275,6226.33109041881,-8883.67448184471,2414.09881627689,421.23663666406,-8.41449120999317,196.5274198145,0,-0,284.637500005373
56.93,6227.38416207786,-8883.69536599728,2414.59017087512,421.228663617991,-8.35366102520908,196.541839292089,0,-0,284.650000005344
56.9325,6228.43721235205,-8883.71609962239,2415.08156300246,421.22010967852,-8.29345004515121,196.556850937853,0,-0,284.662500005344
56.935,6229.49024159166,-8883.73668272727,2415.57299127226,421.211695841804,-8.23324195245993,196.571307920303,0,-0,284.675000005315
56.9375,6230.54324969093,-8883.75711511673,2414.21546433084,421.203239710315,-8.17295578294505,196.58580582658,0,-0,284.687500005344
56.94,6231.5962372461,-8883.77739727152,2414.70696571931,421.195022067805,-8.11286191672667,196.600555388478,0,-0,284.700000005344
56.9425,6232.64920253012,-8883.79752940696,2415.19850350288,421.186113607591,-8.05285417653496,196.61511342895,0,-0,284.712500005344
56.945,6233.70214622692,-8883.81751049714,2415.69007879013,421.177478718857,-7.99243607008347,196.630114900033,0,-0,284.725000005315
56.9475,6234.75506975839,-8883.83734028843,2416.18169098724,421.169412587164,-7.93191651755624,196.644878843643,0,-0,284.737500005315
56.95,6235.80797235735,-8883.85701941428,2416.67333942259,421.161039584231,-7.87165034142866,196.659374138936,0,-0,284.750000005344
56.9525,6236.86085333441,-8883.87654788611,2417.16502469349,421.152390825435,-7.81138873024733,196.674108359014,0,-0,284.762500005344
56.955,6237.91371333891,-8883.89592490208,2417.6567469086,421.144001799865,-7.75080638946394,196.688886045613,0,-0,284.775000005344
56.9575,6238.96655177252,-8883.91515138189,2416.29897410939,421.135373441929,-7.69059192349154,196.70400157281,0,-0,284.787500005344
56.96,6240.01936956351,-8883.93422709127,2416.79077171703,421.127116396895,-7.63028375357331,196.719043058638,0,-0,284.800000005344
56.9625,6241.07216623204,-8883.95315217521,2417.28260550733,421.118667413766,-7.57003357464461,196.733516117884,0,-0,284.812500005344
56.965,6242.12494204236,-8883.97192574234,2417.77447609528,421.110324128241,-7.50942685091,196.748235179593,0,-0,284.825000005373
56.9675,6243.17769709748,-8883.99054910984,2418.26638159651,421.10202204553,-7.44934700173242,196.762200491301,0,-0,284.837500005402
56.97,6244.2304318869,-8884.00902266625,2418.7583235387,421.093915767802,-7.38942256247405,196.776776879093,0,-0,284.850000005432
56.9725,6245.28314587223,-8884.02734530323,2419.25030310572,421.085594134544,-7.32905479136144,196.79182680487,0,-0,284.862500005432
56.975,6246.33583782064,-8884.04551791284,2419.74231973037,421.076779361912,-7.26904384486573,196.806649863462,0,-0,284.875000005432
56.9775,6247.38850806216,-8884.06354003332,2418.38430748271,421.068096609556,-7.20884819258623,196.8212941879,0,-0,284.887500005402
56.98,6248.44115733936,-8884.08141183759,2418.87639733581,421.059710879635,-7.14872170692174,196.835941240946,0,-0,284.900000005373
56.9825,6249.49378512765,-8884.0991324408,2419.36852413894,421.051115314969,-7.0882412858081,196.850721250236,0,-0,284.912500005373
56.985,6250.54639179612,-8884.11670324136,2419.8606877226,421.042667390264,-7.02832022070543,196.865433465834,0,-0,284.925000005373
56.9875,6251.59897652165,-8884.13412312937,2420.35288822812,421.033890211821,-6.96795520575768,196.880202207518,0,-0,284.937500005373
56.99,6252.65154073783,-8884.15139182628,2420.84512550049,421.025686469835,-6.90747876547817,196.894908946523,0,-0,284.950000005373
56.9925,6253.70408445074,-8884.16850962392,2421.33739879654,421.017485165691,-6.84711905542568,196.909318421466,0,-0,284.962500005373
56.995,6254.75660668188,-8884.18547661356,2421.8297088356,421.008892454837,-6.78679585471367,196.92401562259,0,-0,284.975000005373
56.9975,6254.21944076956,-8876.14690605747,2419.43851991055,420.888920949642,-6.51671581782711,196.882564108404,0,-0,284.987500005432
57,6255.27164187569,-8876.16304715362,2419.93076219334,420.880442451618,-6.45643845960285,196.896913117113,0,-0,285.000000005461
57.0025,6256.32382171677,-8876.17903788663,2420.42304157979,420.87193643063,-6.39629320601554,196.911754577202,0,-0,285.012500005461
57.005,6257.37597883469,-8876.19487796838,2420.91535832955,420.862847167101,-6.33603270069535,196.926699905929,0,-0,285.025000005461
57.0075,6258.42811463024,-8876.21056738571,2421.40771211612,420.854318222284,-6.27576693296007,196.941514628674,0,-0,285.037500005461
57.01,6259.48022889808,-8876.2261057784,2421.90010220511,420.845707134243,-6.21535707299733,196.956035595723,0,-0,285.050000005432
57.0125,6260.53232220482,-8876.2414934042,2422.39252927984,420.837322696261,-6.15505031915603,196.97082988931,0,-0,285.062500005402
57.015,6261.58439451378,-8876.25673089748,2422.88499275299,420.828923585556,-6.09499731607388,196.985389261372,0,-0,285.075000005402
57.0175,6262.63644514737,-8876.27181792247,2421.52705407354,420.82025343403,-6.03480999240179,197.000121506497,0,-0,285.087500005402
57.02,6263.68847371297,-8876.28675403849,2422.01959113024,420.811426238678,-5.9744464081844,197.014822680056,0,-0,285.100000005402
57.0225,6264.74047987601,-8876.30154002719,2422.51216612884,420.802465217384,-5.91439548193442,197.029999443291,0,-0,285.112500005402
57.025,6265.79246388148,-8876.31617524874,2423.00477886214,420.793602186775,-5.85408861867709,197.045093317841,0,-0,285.125000005402
57.0275,6266.84442618206,-8876.33065959412,2423.49742926316,420.784920234307,-5.79373815190301,197.060160409885,0,-0,285.137500005432
57.03,6267.89636664199,-8876.34499354301,2423.99011687519,420.776183972202,-5.73357955505702,197.075044811195,0,-0,285.150000005432
57.0325,6268.94828469554,-8876.35917747489,2424.48284206974,420.767221418277,-5.67357275461295,197.09007782015,0,-0,285.162500005432
57.035,6270.00018011774,-8876.3732108187,2424.975604126,420.758168881058,-5.61333752165437,197.104822504365,0,-0,285.175000005461
57.0375,6271.05205297614,-8876.3870936582,2423.61744472842,420.749143358108,-5.55313580176599,197.119390671123,0,-0,285.187500005461
57.04,6272.10390387902,-8876.40082586138,2424.11028093994,420.74036115272,-5.49288127056407,197.134484605091,0,-0,285.200000005461
57.0425,6273.15573257647,-8876.41440776875,2424.60315318767,420.731478981448,-5.43276294773673,197.148899091448,0,-0,285.212500005461
57.045,6274.20753986268,-8876.42783950489,2425.09606285769,420.722914481846,-5.37269445666497,197.163868009406,0,-0,285.225000005432
57.0475,6275.2593236331,-8876.44112120664,2425.58900906918,420.713508168606,-5.31268070159804,197.178484597214,0,-0,285.237500005432
57.05,6276.31108547775,-8876.45425223293,2426.08199261048,420.704737859212,-5.25241051521872,197.193416519436,0,-0,285.250000005461
57.0525,6277.36282527765,-8876.46723157505,2426.57501212915,420.695919960111,-5.19173684621225,197.207807469437,0,-0,285.26250000549
57.055,6278.41454265828,-8876.48006056409,2427.06806821481,420.686952251943,-5.13159561618041,197.222434264015,0,-0,285.27500000549
57.0575,6279.46623745072,-8876.49273799518,2425.70955438557,420.677916975368,-5.0709724368634,197.237224878513,0,-0,285.287500005461
57.06,6280.5179097341,-8876.50526465498,2426.20268439862,420.66891335265,-5.01066392089624,197.252005222011,0,-0,285.300000005402
57.0625,6281.56955826657,-8876.51764081641,2426.69585057282,420.659412990013,-4.95046457002832,197.266469676806,0,-0,285.312500005373
57.065,6282.62118457288,-8876.52986669694,2427.18905451141,420.650522522146,-4.89035221495697,197.281575438406,0,-0,285.325000005373
57.0675,6283.67278871085,-8876.5419416683,2427.6822958054,420.641655190907,-4.82998854327603,197.296517594111,0,-0,285.337500005373
57.07,6284.72437072062,-8876.55386629997,2428.1755735674,420.632803907068,-4.7698526689076,197.311104799315,0,-0,285.350000005344
57.0725,6285.77592975812,-8876.5656402171,2428.66888805895,420.623614999553,-4.70956684918954,197.325796623861,0,-0,285.362500005315
57.075,6286.82746560858,-8876.57726294825,2429.16223813701,420.61434018466,-4.64909245951475,197.34003122208,0,-0,285.375000005315
57.0775,6287.87897819264,-8876.58873595038,2427.80358505524,420.60503362227,-4.58920085216406,197.35478765323,0,-0,285.387500005315
57.08,6288.93046841546,-8876.60005951024,2428.29700800742,420.596089130143,-4.52942394525605,197.369180873413,0,-0,285.400000005315
57.0825,6289.98193616384,-8876.61123152203,2428.7904685222,420.587099352367,-4.4688047144901,197.384205911422,0,-0,285.412500005257
57.085,6291.03338141288,-8876.62225265254,2429.28396577453,420.57809961249,-4.40845220736642,197.398900931833,0,-0,285.425000005227
57.0875,6292.08480388602,-8876.63312275072,2429.77750073539,420.568989255744,-4.34803926963405,197.413984343084,0,-0,285.437500005227
57.09,6293.13620310937,-8876.64384171811,2430.27107247681,420.55968934039,-4.28758695760586,197.428696567851,0,-0,285.450000005198
57.0925,6294.18757937384,-8876.65441038958,2430.76468009576,420.550505789047,-4.22746858519671,197.443047579488,0,-0,285.46250000514
57.095,6295.23893323575,-8876.66482715193,2431.25832483167,420.541544762689,-4.16670494124362,197.457894366355,0,-0,285.475000005111
57.0975,6294.67576504571,-8868.58361316538,2428.86998261617,420.41976646569,-3.89585009741628,197.417080618871,0,-0,285.487500005111
57.1,6295.72679035786,-8868.59320229395,2429.36356276494,420.410124859187,-3.83565142694865,197.432059508798,0,-0,285.50000000514
57.1025,6296.7777928178,-8868.60264103715,2429.85718057363,420.400983978494,-3.7754972816882,197.447123476416,0,-0,285.512500005169
57.105,6297.82877271321,-8868.61192840112,2430.3508348069,420.391958161029,-3.71494559038614,197.461693305136,0,-0,285.525000005111
57.1075,6298.87973029507,-8868.62106614485,2430.84452533628,420.383032746471,-3.6550974919031,197.47621175405,0,-0,285.537500005082
57.11,6299.93066606992,-8868.63005263041,2431.33825301613,420.374309939173,-3.59459422410568,197.491071939279,0,-0,285.550000005052
57.1125,6300.98158015758,-8868.6388886545,2431.83201744394,420.365635063522,-3.53440963427695,197.505771124001,0,-0,285.562500005052
57.115,6302.03247072718,-8868.64757241128,2432.3258180528,420.356227838994,-3.47350271437403,197.520243542301,0,-0,285.575000005023
57.1175,6303.08333692525,-8868.65610456629,2430.96723644043,420.346479230963,-3.4128620038392,197.535405860198,0,-0,285.587500004994
57.12,6304.13417892206,-8868.66448601884,2431.46111287221,420.336798723669,-3.35258101851364,197.550572711953,0,-0,285.600000004994
57.1225,6305.18499797077,-8868.67271790145,2431.95502639503,420.327619481637,-3.29275304273508,197.565409127774,0,-0,285.612500004994
57.125,6306.23579323367,-8868.68079941937,2432.44897716217,420.318105162114,-3.23260716994433,197.580306856084,0,-0,285.625000004994
57.1275,6307.28656463517,-8868.68872951854,2432.9429630545,420.308560599962,-3.17203966876941,197.594356933281,0,-0,285.637500005023
57.13,6308.3373118011,-8868.69650881923,2433.4369853519,420.298866372217,-3.11172027538498,197.608918959205,0,-0,285.650000005052
57.1325,6309.38803542562,-8868.70413757568,2433.93104441618,420.28944980539,-3.051502581288,197.623625713463,0,-0,285.662500005111
57.135,6310.43873611871,-8868.71161676949,2434.42514004789,420.280277239205,-2.99167752182508,197.63825268412,0,-0,285.675000005111
57.1375,6311.4894130917,-8868.71894560209,2433.06624874672,420.270789192875,-2.93153304246092,197.652746294422,0,-0,285.687500005111
57.14,6312.54006805382,-8868.72612411396,2433.56041735622,420.261984847626,-2.87140474616555,197.667443799047,0,-0,285.700000005111
57.1425,6313.59069949053,-8868.73315248617,2434.05462239976,420.252574686949,-2.81134888358452,197.682017415405,0,-0,285.712500005082
57.145,6314.64130731928,-8868.74003111204,2434.54886445135,420.243131496891,-2.75145034948943,197.696820638867,0,-0,285.725000005082
57.1475,6315.69189158426,-8868.74675979609,2435.04314275305,420.233705994081,-2.69147362112167,197.711320677285,0,-0,285.737500005111
57.15,6316.74245229001,-8868.75333783489,2435.53745713872,420.224282298999,-2.63121551920262,197.725754270482,0,-0,285.75000000514
57.1525,6317.79298847757,-8868.75976551214,2436.03180722659,420.214475025057,-2.57107089742449,197.740035146382,0,-0,285.76250000514
57.155,6318.84350136553,-8868.76604305941,2436.52619311861,420.205155184636,-2.51101891111822,197.754356807493,0,-0,285.775000005169
57.1575,6319.89399118966,-8868.77216995207,2435.1671456533,420.195929652672,-2.45075706233668,197.768851047684,0,-0,285.787500005169
57.16,6320.94445720903,-8868.77814674142,2435.6616042998,420.186407744498,-2.39071573923053,197.783458600796,0,-0,285.800000005169
57.1625,6321.99489968824,-8868.78397309987,2436.15610020431,420.176991684894,-2.3305433802573,197.798361804874,0,-0,285.812500005169
57.165,6323.04531939222,-8868.78964900253,2436.65063267601,420.167881591614,-2.27036106284049,197.81298868073,0,-0,285.825000005169
57.1675,6324.09571550911,-8868.79517397968,2437.14520226295,420.158446756962,-2.20999086172775,197.827834773965,0,-0,285.837500005198
57.17,6325.14608766841,-8868.80054836075,2437.63980765711,420.148863722109,-2.14975242913261,197.842157663314,0,-0,285.850000005227
57.1725,6326.19643633926,-8868.80577167663,2438.13445011796,420.139468336967,-2.08932635181724,197.856984339259,0,-0,285.862500005198
57.175,6327.24676121597,-8868.81084389826,2438.62912896695,420.129950686692,-2.02888864921791,197.871539597553,0,-0,285.875000005169
57.1775,6328.29706137046,-8868.81576593157,2437.26981981214,420.12006179482,-1.96881332471943,197.886479429541,0,-0,285.88750000514
57.18,6329.34733783558,-8868.82053793082,2437.76457274287,420.110586047151,-1.90879970077317,197.90117228915,0,-0,285.900000005111
57.1825,6330.39759001707,-8868.82515990035,2438.25936289357,420.100872596381,-1.8487878137298,197.916060282701,0,-0,285.912500005111
57.185,6331.4478186747,-8868.82963158931,2438.75419023787,420.091463051435,-1.78867558440633,197.930937718955,0,-0,285.925000005111
57.1875,6332.4980242021,-8868.83395228727,2439.24905468495,420.082210959491,-1.72827918078492,197.945778832191,0,-0,285.937500005111
57.19,6333.54820605898,-8868.83812234936,2439.74395639132,420.072742755356,-1.66802483555908,197.960682549187,0,-0,285.950000005111
57.1925,6334.5983628628,-8868.84214190368,2440.2388944854,420.062721525363,-1.60782172870381,197.97523762879,0,-0,285.962500005111
57.195,6335.64849418989,-8868.84601089889,2440.73386958153,420.052530837509,-1.54759808474857,197.99003845287,0,-0,285.975000005111
57.1975,6335.05847832476,-8860.72064225325,2438.34936044614,419.92965015461,-1.27695708583267,197.948994659692,0,-0,285.987500005111
57.2,6336.1082776652,-8860.72368476529,2438.84426994498,419.91973617782,-1.21700481614137,197.963799536397,0,-0,286.000000005111
57.2025,6337.1580522483,-8860.72657759443,2439.33921614078,419.909833240533,-1.15713165436048,197.978478317975,0,-0,286.01250000514
57.205,6338.20780089596,-8860.72931975247,2439.83419995828,419.899459062632,-1.09686321826485,197.993527001851,0,-0,286.02500000514
57.2075,6339.25752506281,-8860.73191070952,2440.32922109058,419.889666741684,-1.03638282078605,198.008452918678,0,-0,286.03750000514
57.21,6340.30722457281,-8860.73435161908,2440.82427838348,419.879803998059,-0.976363821600498,198.022917163001,0,-0,286.050000005111
57.2125,6341.356899734,-8860.73664243187,2441.31937271236,419.870064476598,-0.91632511863981,198.037731551258,0,-0,286.062500005111
57.215,6342.40655038336,-8860.73878221733,2441.81450323932,419.860259745815,-0.855914184176573,198.052210782962,0,-0,286.075000005081
57.2175,6343.45617656678,-8860.74077164519,2440.45530632105,419.850473366179,-0.795771145564949,198.066771675894,0,-0,286.087500005023
57.22,6344.50577745165,-8860.74261186188,2440.9505090636,419.840353948796,-0.736086672155883,198.081097020615,0,-0,286.100000004965
57.2225,6345.55535407651,-8860.74430172756,2441.44574920998,419.830649943756,-0.67594627474357,198.096058550655,0,-0,286.112500004936
57.225,6346.60490564016,-8860.74584113533,2441.94102648365,419.820625460894,-0.615763108889604,198.110909469592,0,-0,286.125000004965
57.2275,6347.65443283353,-8860.74722993845,2442.43634048207,419.810877348699,-0.555521247043958,198.12559936853,0,-0,286.137500004994
57.23,6348.70393347255,-8860.74846865379,2442.93169114895,419.800255607943,-0.49548613678587,198.140266750822,0,-0,286.150000005023
57.2325,6349.75340880856,-8860.74955717916,2443.42707830723,419.790134402025,-0.435410145689812,198.154863311382,0,-0,286.162500005023
57.235,6350.80285852391,-8860.75049572234,2443.92250259149,419.779886141008,-0.375417272379441,198.169713705431,0,-0,286.175000004994
57.2375,6351.85228356525,-8860.75128401487,2442.56313568405,419.77001653535,-0.315317010930655,198.184146334319,0,-0,286.187500004965
57.24,6352.90168414118,-8860.7519222222,2443.0586339093,419.760230370066,-0.255282934713813,198.19929009953,0,-0,286.200000004936
57.2425,6353.95105989615,-8860.75241061659,2443.55416840006,419.750301987572,-0.195357756268499,198.213796304883,0,-0,286.212500004936
57.245,6355.00041172911,-8860.7527489715,2444.04974143214,419.740733186497,-0.135341963346562,198.229212832378,0,-0,286.225000004936
57.2475,6356.04973782471,-8860.75293653777,2444.54535191239,419.730438239321,-0.0750265067365258,198.244192100863,0,-0,286.237500004936
57.25,6357.09903954263,-8860.75297250664,2445.04099935194,419.720687166928,-0.0143875482522353,198.258975818172,0,-0,286.250000004965
57.2525,6358.14831636208,-8860.75285732079,2445.53668484545,419.710727780226,0.0460743413214919,198.27419740431,0,-0,286.262500004965
57.255,6359.19756850884,-8860.75259247076,2446.03240730425,419.700858705466,0.105940009622828,198.288983518966,0,-0,286.275000004965
57.2575,6360.24679569347,-8860.75217721435,2444.67282488195,419.690873851819,0.1661025641567,198.303850019139,0,-0,286.287500004994
57.26,6361.29599758345,-8860.75161114085,2445.16862183265,419.680755991747,0.226429398898417,198.318780281969,0,-0,286.300000004994
57.2625,6362.34517347991,-8860.75089531821,2445.66445565057,419.670358585566,0.286329056594268,198.333527166891,0,-0,286.312500005023
57.265,6363.39432490839,-8860.75002897995,2446.16032683653,419.660571389816,0.346535306611259,198.348474383491,0,-0,286.325000005052
57.2675,6364.44345211273,-8860.74901243456,2446.65623408851,419.650881737204,0.406618154538346,198.362900790815,0,-0,286.337500005052
57.27,6365.49255307222,-8860.74784537098,2447.1521772371,419.640383795186,0.466825433399414,198.377259436763,0,-0,286.350000005052
57.2725,6366.54162827877,-8860.74652832838,2447.64815796541,419.630082621004,0.5268170378319,198.392291325424,0,-0,286.362500005052
57.275,6367.59067905655,-8860.74506154888,2448.14417675642,419.620311110769,0.58671180022181,198.407516402442,0,-0,286.375000005052
57.2775,6368.63970428646,-8860.74344472131,2446.78441447829,419.610091962775,0.646731028568694,198.422233302448,0,-0,286.387500005052
57.28,6369.68870339364,-8860.74167685493,2447.28050780363,419.599642873455,0.707146551994301,198.437330135961,0,-0,286.400000005023
57.2825,6370.7376776883,-8860.73975770781,2447.77663835422,419.589717865957,0.767658848542957,198.452220234299,0,-0,286.412500005023
57.285,6371.78662695609,-8860.73768815513,2448.27280583524,419.579707116199,0.827821070016252,198.466992408852,0,-0,286.425000005023
57.2875,6372.83555148991,-8860.73546792316,2448.76901034205,419.56981352471,0.888092789950441,198.481802725104,0,-0,286.437500005081
