time,x,y,z,vx,vy,vz,roll,pitch,yaw
37.6525,8.60712623596191,15.0909118652344,-0,-0.355412662029266,0.600890755653381,0,-0.952328473498118,-0.571397137459724,120.603313948691
37.655,8.60623741149902,15.0924129486084,-0,-0.355517506599426,0.60082870721817,0,-0.967752641469593,-0.580651616898268,120.613313345636
37.6575,8.60534858703613,15.0939159393311,-0,-0.355622380971909,0.600766658782959,0,-0.983167097765843,-0.589900280003847,120.623312742581
37.66,8.60445976257324,15.0954170227051,-0,-0.355727195739746,0.600704610347748,0,-0.99855327281006,-0.599132027719059,120.633312139526
37.6625,8.60357093811035,15.0969181060791,-0,-0.355832010507584,0.600642502307892,0,-1.01394830575586,-0.608369004797855,120.643311536471
37.665,8.60268020629883,15.0984191894531,-0,-0.355936825275421,0.600580394268036,0,-1.02931452384109,-0.617588746321168,120.653310933416
37.6675,8.60179042816162,15.0999212265015,-0,-0.356041669845581,0.60051828622818,0,-1.0446893863845,-0.62681366384721,120.663310330361
37.67,8.60090065002441,15.1014232635498,-0,-0.356146484613419,0.600456118583679,0,-1.06003522062393,-0.636021132374358,120.673309727306
37.6725,8.60000991821289,15.1029233932495,-0,-0.356251269578934,0.600393950939178,0,-1.075389165713,-0.645233563460824,120.683309124251
37.675,8.59911918640137,15.1044244766235,-0,-0.356356024742126,0.600331723690033,0,-1.09071397577639,-0.654428438826689,120.693308521196
37.6775,8.59822845458984,15.1059246063232,-0,-0.356460779905319,0.600269556045532,0,-1.10604657652431,-0.663628009947609,120.70330791814
37.68,8.597336769104,15.1074256896973,-0,-0.356565564870834,0.600207328796387,0,-1.12136839837994,-0.672821071044476,120.713307315085
37.6825,8.59644603729248,15.108925819397,-0,-0.356670290231705,0.600145101547241,0,-1.13666044487966,-0.681996256255624,120.72330671203
37.685,8.59555339813232,15.1104259490967,-0,-0.356775015592575,0.600082814693451,0,-1.15195974845537,-0.691175923778416,120.733306108975
37.6875,8.59466171264648,15.1119260787964,-0,-0.356879770755768,0.600020587444305,0,-1.16722927667517,-0.700337608693783,120.74330550592
37.69,8.59377002716064,15.1134262084961,-0,-0.356984466314316,0.599958300590515,0,-1.18250584852755,-0.709503562477381,120.753304902865
37.6925,8.59287643432617,15.1149253845215,-0,-0.357089161872864,0.59989595413208,0,-1.19775211141549,-0.718651320210144,120.76330429981
37.695,8.59198474884033,15.1164245605469,-0,-0.357193857431412,0.59983366727829,0,-1.21300509777089,-0.727803133367726,120.773303696755
37.6975,8.59109115600586,15.1179246902466,-0,-0.35729855298996,0.59977126121521,0,-1.22822766844014,-0.736936643752767,120.7833030937
37.7,8.5901985168457,15.119423866272,-0,-0.357403188943863,0.59970897436142,0,-1.24345653569004,-0.746073996119216,120.793302490645
37.7025,8.58930397033691,15.1209230422974,-0,-0.357507854700089,0.599646508693695,0,-1.25865466708867,-0.755192885630565,120.803301887589
37.705,8.58841037750244,15.1224222183228,-0,-0.357612520456314,0.59958416223526,0,-1.27385898834623,-0.764315403679911,120.813301284534
37.7075,8.58751678466797,15.1239204406738,-0,-0.357717126607895,0.59952175617218,0,-1.28905050299911,-0.773430344488145,120.823300681479
37.71,8.58662223815918,15.1254196166992,-0,-0.357821762561798,0.599459290504456,0,-1.30421096163559,-0.782526608997869,120.833300078424
37.7125,8.58572769165039,15.1269178390503,-0,-0.357926398515701,0.599396824836731,0,-1.31937696980078,-0.791626181880471,120.843299475369
37.715,8.58483219146729,15.1284160614014,-0,-0.358030945062637,0.599334359169006,0,-1.33451160178448,-0.800707025103709,120.853298872314
37.7175,8.5839376449585,15.1299142837524,-0,-0.358135581016541,0.599271833896637,0,-1.34965135641004,-0.809790856534708,120.863298269259
37.72,8.58304214477539,15.1314125061035,-0,-0.358240127563477,0.599209368228912,0,-1.36475941468899,-0.818855744862932,120.873297666204
37.7225,8.58214569091797,15.1329097747803,-0,-0.358344703912735,0.599146783351898,0,-1.37987238216641,-0.827923461316358,120.883297063149
37.725,8.58125019073486,15.1344079971313,-0,-0.358449280261993,0.599084258079529,0,-1.3949535465755,-0.836972181306156,120.893296460094
37.7275,8.58035373687744,15.1359052658081,-0,-0.358553797006607,0.599021673202515,0,-1.41003897985283,-0.846023462616892,120.903295857038
37.73,8.57945728302002,15.1374034881592,-0,-0.358658373355865,0.5989590883255,0,-1.42511075275182,-0.855066526356283,120.913295253983
37.7325,8.5785608291626,15.1388998031616,-0,-0.358762860298157,0.598896503448486,0,-1.44015008225224,-0.864090113384369,120.923294650928
37.735,8.57766342163086,15.1403970718384,-0,-0.358867406845093,0.598833918571472,0,-1.45519346717749,-0.873116101650835,120.933294047873
37.7375,8.57676696777344,15.1418943405151,-0,-0.358971923589706,0.598771274089813,0,-1.47020430198247,-0.882122613205996,120.943293444818
37.74,8.5758695602417,15.1433906555176,-0,-0.359076410531998,0.59870857000351,0,-1.48521865860375,-0.891131259195273,120.953292841763
37.7425,8.57497119903564,15.1448879241943,-0,-0.359180897474289,0.598645925521851,0,-1.50020025166135,-0.900120215029833,120.963292238708
37.745,8.57407379150391,15.1463832855225,-0,-0.359285354614258,0.598583221435547,0,-1.51518536653524,-0.909111305298508,120.973291635653
37.7475,8.57317543029785,15.1478805541992,-0,-0.359389841556549,0.598520517349243,0,-1.53013718423693,-0.918082331886497,120.983291032598
37.75,8.57227611541748,15.1493759155273,-0,-0.359494268894196,0.598457753658295,0,-1.54509209686808,-0.92705527946519,120.993290429542
37.7525,8.57137775421143,15.1508722305298,-0,-0.359598726034164,0.598395049571991,0,-1.56001349888362,-0.936008163363195,121.003289826487
37.755,8.57047843933105,15.1523685455322,-0,-0.359703123569489,0.598332285881042,0,-1.57493799582863,-0.944962861530199,121.013289223432
37.7575,8.56957912445068,15.1538639068604,-0,-0.359807521104813,0.598269462585449,0,-1.58984659123947,-0.953907954743683,121.023288620377
37.76,8.56867980957031,15.1553592681885,-0,-0.359911948442459,0.598206698894501,0,-1.60472146259129,-0.96283298427648,121.033288017322
37.7625,8.56777954101562,15.1568546295166,-0,-0.360016345977783,0.598143815994263,0,-1.61959868182064,-0.971759294469746,121.043287414267
37.765,8.56687927246094,15.1583499908447,-0,-0.360120743513107,0.598080992698669,0,-1.63444185682584,-0.980665220817208,121.053286811212
37.7675,8.56597995758057,15.1598453521729,-0,-0.360225111246109,0.598018169403076,0,-1.64928684610004,-0.989572214381728,121.063286208157
37.77,8.56507873535156,15.1613397598267,-0,-0.360329478979111,0.597955286502838,0,-1.66409757770668,-0.998458610657032,121.073285605102
37.7725,8.56417751312256,15.1628341674805,-0,-0.360433846712112,0.5978924036026,0,-1.67890991013891,-1.00734596742769,121.083285002047
37.775,8.56327629089355,15.1643285751343,-0,-0.360538154840469,0.597829461097717,0,-1.69368766473847,-1.01621262018742,121.093284398991
37.7775,8.56237506866455,15.1658229827881,-0,-0.360642462968826,0.597766518592834,0,-1.70846669999849,-1.0250800199991,121.103283795936
37.78,8.56147384643555,15.1673173904419,-0,-0.360746800899506,0.597703576087952,0,-1.7232287665073,-1.03393728124872,121.113283192881
37.7825,8.56057167053223,15.1688117980957,-0,-0.360851109027863,0.597640633583069,0,-1.73795604174003,-1.04277373176572,121.123282589826
37.785,8.55966949462891,15.1703052520752,-0,-0.360955387353897,0.597577631473541,0,-1.75268406402469,-1.05161050244784,121.133281986771
37.7875,8.55876731872559,15.1717987060547,-0,-0.361059665679932,0.597514629364014,0,-1.76737676142474,-1.06042614223221,121.143281383716
37.79,8.55786418914795,15.1732921600342,-0,-0.361163944005966,0.597451627254486,0,-1.78207009915502,-1.0692421021817,121.153280780661
37.7925,8.55696105957031,15.174786567688,-0,-0.361268222332001,0.597388565540314,0,-1.79672779183557,-1.07803682451173,121.163280177606
37.795,8.55605792999268,15.1762790679932,-0,-0.361372470855713,0.597325503826141,0,-1.81138580468125,-1.08683144012006,121.173279574551
37.7975,8.55515384674072,15.1777725219727,-0,-0.361476719379425,0.597262442111969,0,-1.82600795903377,-1.09560481810895,121.183278971496
37.8,8.55425071716309,15.1792659759521,-0,-0.361580938100815,0.597199320793152,0,-1.84062989994289,-1.10437798265442,121.19327836844
37.8025,8.55334663391113,15.1807594299316,-0,-0.361685186624527,0.597136199474335,0,-1.85521576891545,-1.11312958941532,121.203277765385
37.805,8.55244255065918,15.1822509765625,-0,-0.361789375543594,0.597073078155518,0,-1.86980121100119,-1.1218807692894,121.21327716233
37.8075,8.55153846740723,15.183744430542,-0,-0.361893594264984,0.5970099568367,0,-1.88436829695354,-1.13062106354949,121.223276559275
37.81,8.55063343048096,15.1852359771729,-0,-0.361997783184052,0.596946775913239,0,-1.89889909752591,-1.13933947985989,121.23327595622
37.8125,8.54972743988037,15.186728477478,-0,-0.362101942300797,0.596883594989777,0,-1.91342861743782,-1.14805714911835,121.243275353165
37.815,8.5488224029541,15.1882209777832,-0,-0.362206131219864,0.59682035446167,0,-1.92792163852636,-1.15675304714884,121.25327475011
37.8175,8.54791736602783,15.1897125244141,-0,-0.362310230731964,0.596757173538208,0,-1.94241337895442,-1.16544809140568,121.263274147055
37.82,8.54701137542725,15.1912040710449,-0,-0.362414389848709,0.596693933010101,0,-1.95686840711569,-1.17412115099112,121.273273544
37.8225,8.54610538482666,15.1926956176758,-0,-0.362518548965454,0.596630692481995,0,-1.97132151428626,-1.1827929299161,121.283272940945
37.825,8.54519844055176,15.1941871643066,-0,-0.362622648477554,0.596567392349243,0,-1.98573769574663,-1.19144272416969,121.293272337889
37.8275,8.54429149627686,15.1956787109375,-0,-0.362726777791977,0.596504092216492,0,-2.00015174277289,-1.2000911310411,121.303271734834
37.83,8.54338550567627,15.197169303894,-0,-0.362830847501755,0.59644079208374,0,-2.01452865064553,-1.20871733979771,121.313271131779
37.8325,8.54247856140137,15.1986598968506,-0,-0.362934947013855,0.596377432346344,0,-2.02890321064065,-1.21734194772873,121.323270528724
37.835,8.54157066345215,15.2001514434814,-0,-0.363039016723633,0.596314132213593,0,-2.04325749351166,-1.2259546028287,121.333269925669
37.8375,8.54066276550293,15.201642036438,-0,-0.363143086433411,0.596250772476196,0,-2.05757442378565,-1.23454473964876,121.343269322614
37.84,8.53975486755371,15.2031326293945,-0,-0.363247126340866,0.596187353134155,0,-2.07188836585189,-1.24313306219981,121.353268719559
37.8425,8.53884696960449,15.2046222686768,-0,-0.363351196050644,0.596123933792114,0,-2.08616452843427,-1.25169875974924,121.363268116504
37.845,8.53793907165527,15.2061128616333,-0,-0.363455235958099,0.596060514450073,0,-2.10043727592207,-1.26026253630797,121.373267513449
37.8475,8.53702926635742,15.2076025009155,-0,-0.36355921626091,0.595997095108032,0,-2.11467224392602,-1.26880336769995,121.383266910394
37.85,8.53612041473389,15.2090930938721,-0,-0.363663256168365,0.595933616161346,0,-2.12890336994857,-1.27734206465782,121.393266307338
37.8525,8.53521156311035,15.21058177948,-0,-0.363767236471176,0.595870196819305,0,-2.14309650304385,-1.28585792317065,121.403265704283
37.855,8.5343017578125,15.2120714187622,-0,-0.363871216773987,0.595806658267975,0,-2.15728536727091,-1.29437132708425,121.413265101228
37.8575,8.53339195251465,15.2135610580444,-0,-0.36397522687912,0.595743119716644,0,-2.17145310060022,-1.30287203111486,121.423264498173
37.86,8.5324821472168,15.2150497436523,-0,-0.364079147577286,0.595679640769958,0,-2.18558220067204,-1.31134946981361,121.433263895118
37.8625,8.53157138824463,15.2165393829346,-0,-0.364183098077774,0.595616042613983,0,-2.19970703187562,-1.31982434719142,121.443263292063
37.865,8.53066158294678,15.2180280685425,-0,-0.364287048578262,0.595552504062653,0,-2.2137930163783,-1.32827585251567,121.453262689008
37.8675,8.52975082397461,15.2195167541504,-0,-0.364390999078751,0.595488905906677,0,-2.22787409168252,-1.33672447635385,121.463262085953
37.87,8.52883911132812,15.221004486084,-0,-0.364494919776917,0.595425307750702,0,-2.24191610684242,-1.34514972813848,121.473261482898
37.8725,8.52792835235596,15.2224931716919,-0,-0.36459881067276,0.595361649990082,0,-2.25595321280385,-1.35357199171534,121.483260879843
37.875,8.52701663970947,15.2239818572998,-0,-0.364702701568604,0.595298051834106,0,-2.26995083173415,-1.36197056307351,121.493260276787
37.8775,8.52610492706299,15.2254695892334,-0,-0.364806622266769,0.595234394073486,0,-2.28394332802257,-1.37036603950222,121.503259673732
37.88,8.52519226074219,15.226957321167,-0,-0.364910483360291,0.595170736312866,0,-2.29789612383643,-1.37873771699054,121.513259070677
37.8825,8.5242805480957,15.2284450531006,-0,-0.365014344453812,0.595107018947601,0,-2.31184315667819,-1.38710597938428,121.523258467622
37.885,8.5233678817749,15.2299327850342,-0,-0.365118205547333,0.595043301582336,0,-2.32576735107491,-1.39546047467797,121.533257864567
37.8875,8.5224552154541,15.2314205169678,-0,-0.365222036838531,0.594979584217072,0,-2.33965184499707,-1.40379117103127,121.543257261512
37.89,8.52154159545898,15.2329082489014,-0,-0.365325897932053,0.594915866851807,0,-2.35352993561689,-1.41211802540316,121.553256658457
37.8925,8.52062797546387,15.2343950271606,-0,-0.365429729223251,0.594852030277252,0,-2.36736789887534,-1.42042086739125,121.563256055402
37.895,8.51971435546875,15.2358818054199,-0,-0.365533500909805,0.594788253307343,0,-2.38119945883144,-1.42871976067623,121.573255452347
37.8975,8.51880073547363,15.2373695373535,-0,-0.365637332201004,0.594724476337433,0,-2.39499089142616,-1.4369946415774,121.583254849292
37.9,8.5178861618042,15.2388553619385,-0,-0.365741103887558,0.594660639762878,0,-2.40877506694489,-1.44526514688864,121.593254246236
37.9025,8.51697158813477,15.2403421401978,-0,-0.365844875574112,0.594596803188324,0,-2.42251911510225,-1.45351153309437,121.603253643181
37.905,8.51605796813965,15.241828918457,-0,-0.365948647260666,0.59453296661377,0,-2.43625569274021,-1.46175354371017,121.613253040126
37.9075,8.5151424407959,15.243314743042,-0,-0.366052389144897,0.59446907043457,0,-2.44996836471606,-1.46998114689569,121.623252437071
37.91,8.51422691345215,15.244800567627,-0,-0.366156131029129,0.594405174255371,0,-2.46364026900031,-1.47818420408887,121.633251834016
37.9125,8.5133113861084,15.2462863922119,-0,-0.366259872913361,0.594341278076172,0,-2.47730427587834,-1.48638267224871,121.643251230961
37.915,8.51239585876465,15.2477722167969,-0,-0.36636358499527,0.594277322292328,0,-2.49092730162134,-1.49455648769451,121.653250627906
37.9175,8.5114803314209,15.2492580413818,-0,-0.366467297077179,0.594213366508484,0,-2.50454242995811,-1.50272550066355,121.663250024851
37.92,8.51056385040283,15.2507429122925,-0,-0.366571009159088,0.59414941072464,0,-2.51811615027304,-1.51086975419685,121.673249421796
37.9225,8.50964736938477,15.2522277832031,-0,-0.366674691438675,0.594085454940796,0,-2.53168154629492,-1.51900899180998,121.683248818741
37.925,8.5087308883667,15.2537136077881,-0,-0.366778343915939,0.594021439552307,0,-2.54520553429496,-1.52712346998736,121.693248215685
37.9275,8.50781345367432,15.2551975250244,-0,-0.366882026195526,0.593957424163818,0,-2.55872098455853,-1.53523261207946,121.70324761263
37.93,8.50689697265625,15.2566823959351,-0,-0.366985678672791,0.59389340877533,0,-2.57219459991344,-1.54331678129241,121.713247009575
37.9325,8.50597953796387,15.2581672668457,-0,-0.367089331150055,0.593829333782196,0,-2.58565925064506,-1.55139561442006,121.72324640652
37.935,8.50506114959717,15.259651184082,-0,-0.367192924022675,0.593765258789062,0,-2.5990982881673,-1.55945907962209,121.733245803465
37.9375,8.50414276123047,15.2611351013184,-0,-0.367296546697617,0.593701124191284,0,-2.61249527733746,-1.56749725177984,121.74324520041
37.94,8.50322532653809,15.262619972229,-0,-0.367400169372559,0.593637049198151,0,-2.62588308844092,-1.5755299811306,121.753244597355
37.9425,8.50230598449707,15.2641038894653,-0,-0.367503792047501,0.593572914600372,0,-2.63922863774889,-1.58353731071538,121.7632439943
37.945,8.50138759613037,15.2655878067017,-0,-0.367607355117798,0.593508780002594,0,-2.65256436865992,-1.59153866388464,121.773243391245
37.9475,8.50046825408936,15.2670707702637,-0,-0.367710918188095,0.593444585800171,0,-2.66585762433206,-1.59951461728792,121.783242788189
37.95,8.49954891204834,15.2685546875,-0,-0.367814481258392,0.593380451202393,0,-2.67914084816386,-1.60748459427568,121.793242185134
37.9525,8.49862957000732,15.2700386047363,-0,-0.367918074131012,0.593316256999969,0,-2.69238138331334,-1.61542895805405,121.803241582079
37.955,8.49770927429199,15.271520614624,-0,-0.368021607398987,0.593252003192902,0,-2.70561124629224,-1.62336681180837,121.813240979024
37.9575,8.49678897857666,15.2730045318604,-0,-0.368125140666962,0.593187808990479,0,-2.7188144288447,-1.63128876402852,121.823240375969
37.96,8.49586868286133,15.274486541748,-0,-0.368228644132614,0.593123555183411,0,-2.73197513615825,-1.639185209761,121.833239772914
37.9625,8.494948387146,15.2759695053101,-0,-0.368332147598267,0.593059241771698,0,-2.745124530971,-1.6470748253043,121.843239169859
37.965,8.49402713775635,15.2774524688721,-0,-0.368435621261597,0.592994928359985,0,-2.75823102365802,-1.65493872091652,121.853238566804
37.9675,8.49310684204102,15.2789344787598,-0,-0.368539124727249,0.592930674552917,0,-2.77132641728764,-1.66279599978297,121.863237963749
37.97,8.49218463897705,15.2804164886475,-0,-0.368642598390579,0.59286630153656,0,-2.78437848190471,-1.67062713183151,121.873237360694
37.9725,8.4912633895874,15.2818984985352,-0,-0.368746072053909,0.592801988124847,0,-2.79741880713414,-1.67845132696917,121.883236757638
37.975,8.49034118652344,15.2833805084229,-0,-0.368849515914917,0.59273761510849,0,-2.81041558990762,-1.68624937528891,121.893236154583
37.9775,8.48941898345947,15.2848625183105,-0,-0.368952959775925,0.592673242092133,0,-2.82340041985005,-1.69404037997608,121.903235551528
37.98,8.48849678039551,15.2863435745239,-0,-0.369056403636932,0.59260880947113,0,-2.83634170733652,-1.70180513112362,121.913234948473
37.9825,8.48757362365723,15.2878246307373,-0,-0.369159817695618,0.592544436454773,0,-2.84927082854853,-1.70956262519516,121.923234345418
37.985,8.48665046691895,15.289306640625,-0,-0.369263201951981,0.592479944229126,0,-2.86217198867363,-1.7173033639589,121.933233742363
37.9875,8.48572731018066,15.2907867431641,-0,-0.369366616010666,0.592415511608124,0,-2.87502896601253,-1.72501752901791,121.943233139308
37.99,8.48480415344238,15.2922677993774,-0,-0.369469970464706,0.592351078987122,0,-2.88787335019015,-1.73272401011409,121.953232536253
37.9925,8.48388004302979,15.2937488555908,-0,-0.369573354721069,0.59228652715683,0,-2.90067333813816,-1.74040413094895,121.963231933198
37.995,8.48295593261719,15.2952289581299,-0,-0.36967670917511,0.592222034931183,0,-2.91346030603807,-1.74807635437757,121.973231330143
37.9975,8.48203182220459,15.2967090606689,-0,-0.36978006362915,0.592157542705536,0,-2.9262033045952,-1.75572200410146,121.983230727087
38,8.48110771179199,15.2981901168823,-0,-0.369883447885513,0.592092990875244,0,-2.93893264277399,-1.76335975641912,121.993230124032
38.0025,8.48018264770508,15.2996702194214,-0,-0.369986772537231,0.592028439044952,0,-2.95161779816659,-1.77097072158863,122.003229520977
38.005,8.47925758361816,15.3011503219604,-0,-0.370090067386627,0.591963827610016,0,-2.96428907973743,-1.7785735759085,122.013228917922
38.0075,8.47833251953125,15.3026294708252,-0,-0.370193362236023,0.591899216175079,0,-2.97693090611748,-1.78615871442521,122.023228314867
38.01,8.47740650177002,15.3041086196899,-0,-0.370296657085419,0.591834604740143,0,-2.98952833626792,-1.79371717251548,122.033227711812
38.0125,8.47648048400879,15.3055877685547,-0,-0.370399922132492,0.591769993305206,0,-3.00211146570979,-1.80126709286928,122.043227108757
38.015,8.47555541992188,15.3070678710938,-0,-0.370503216981888,0.59170538187027,0,-3.01464955859181,-1.80878990590982,122.053226505702
38.0175,8.47462844848633,15.3085470199585,-0,-0.370606482028961,0.591640651226044,0,-3.02717313732186,-1.81630396777048,122.063225902647
38.02,8.4737024307251,15.3100261688232,-0,-0.370709717273712,0.591575980186462,0,-3.03965167949206,-1.82379113576128,122.073225299592
38.0225,8.47277545928955,15.3115043640137,-0,-0.370812952518463,0.591511309146881,0,-3.05211570751027,-1.83126955257221,122.083224696536
38.025,8.471848487854,15.3129835128784,-0,-0.370916187763214,0.591446578502655,0,-3.06453405863841,-1.83872043518305,122.093224093481
38.0275,8.47092056274414,15.3144617080688,-0,-0.371019393205643,0.591381847858429,0,-3.07693746872774,-1.84616256661401,122.103223490426
38.03,8.46999263763428,15.3159399032593,-0,-0.371122598648071,0.591317057609558,0,-3.08929562881382,-1.8535773772883,122.113222887371
38.0325,8.46906566619873,15.3174180984497,-0,-0.3712258040905,0.591252267360687,0,-3.10163778064404,-1.86098279645247,122.123222284316
38.035,8.46813678741455,15.3188962936401,-0,-0.371328979730606,0.591187477111816,0,-3.11394983695322,-1.86837007292666,122.133221681261
38.0375,8.46720886230469,15.3203735351562,-0,-0.371432155370712,0.591122686862946,0,-3.12621578948551,-1.87572960175735,122.143221078206
38.04,8.46627998352051,15.3218517303467,-0,-0.371535301208496,0.59105783700943,0,-3.13846616064875,-1.88307973907793,122.153220475151
38.0425,8.46535110473633,15.3233289718628,-0,-0.37163844704628,0.590992987155914,0,-3.15067042803509,-1.89040234219842,122.163219872096
38.045,8.46442127227783,15.3248062133789,-0,-0.371741563081741,0.590928077697754,0,-3.16285868716557,-1.89771534036539,122.173219269041
38.0475,8.46349239349365,15.326283454895,-0,-0.371844738721848,0.590863227844238,0,-3.17500084251914,-1.90500059088885,122.183218665985
38.05,8.46256256103516,15.3277606964111,-0,-0.371947854757309,0.590798318386078,0,-3.18712613584321,-1.91227580957197,122.19321806293
38.0525,8.46163272857666,15.3292369842529,-0,-0.372050911188126,0.590733408927917,0,-3.19920553883379,-1.919523494055,122.203217459875
38.055,8.46070289611816,15.330714225769,-0,-0.372154027223587,0.590668499469757,0,-3.21126807979486,-1.92676093325428,122.21321685682
38.0575,8.45977210998535,15.3321905136108,-0,-0.372257113456726,0.590603470802307,0,-3.22329860424419,-1.93397937598992,122.223216253765
38.06,8.45884132385254,15.3336668014526,-0,-0.372360169887543,0.590538501739502,0,-3.23528302491662,-1.94117007108207,122.23321565071
38.0625,8.45791053771973,15.3351421356201,-0,-0.372463196516037,0.590473532676697,0,-3.24725015667272,-1.94835030744704,122.243215047655
38.065,8.45697975158691,15.3366184234619,-0,-0.372566282749176,0.590408504009247,0,-3.25917054432168,-1.95550236928169,122.2532144446
38.0675,8.45604801177979,15.3380947113037,-0,-0.37266930937767,0.590343475341797,0,-3.27107321616749,-1.96264418583259,122.263213841545
38.07,8.45511627197266,15.3395709991455,-0,-0.372772336006165,0.590278446674347,0,-3.28292935734957,-1.96975761440974,122.27321323849
38.0725,8.45418357849121,15.3410453796387,-0,-0.372875332832336,0.590213358402252,0,-3.29476714239826,-1.97686037081632,122.283212635434
38.075,8.45325183868408,15.3425216674805,-0,-0.372978329658508,0.590148270130157,0,-3.30655839678323,-1.98393516613598,122.293212032379
38.0775,8.45231914520264,15.3439960479736,-0,-0.373081296682358,0.590083181858063,0,-3.31833108159139,-1.99099886239825,122.303211429324
38.08,8.45138645172119,15.3454713821411,-0,-0.37318429350853,0.590018093585968,0,-3.33005680884901,-1.99803417068677,122.313210826269
38.0825,8.45045280456543,15.3469467163086,-0,-0.373287260532379,0.589952886104584,0,-3.34176417997324,-2.00505859336131,122.323210223214
38.085,8.44952011108398,15.3484210968018,-0,-0.373390227556229,0.589887738227844,0,-3.35343825392526,-2.01206316579857,122.333209620159
38.0875,8.44858646392822,15.3498954772949,-0,-0.373493194580078,0.589822590351105,0,-3.36506515688332,-2.01903913681868,122.343209017104
38.09,8.44765281677246,15.3513698577881,-0,-0.373596101999283,0.589757442474365,0,-3.37667306337776,-2.02600400878139,122.353208414049
38.0925,8.44671821594238,15.3528442382812,-0,-0.373699009418488,0.589692175388336,0,-3.38823337199142,-2.03294006588353,122.363207810994
38.095,8.44578456878662,15.3543186187744,-0,-0.373801946640015,0.589626967906952,0,-3.39977425725463,-2.03986481048487,122.373207207939
38.0975,8.44484996795654,15.3557920455933,-0,-0.373904824256897,0.589561700820923,0,-3.41126797152388,-2.04676095366905,122.383206604883
38.1,8.44391536712646,15.3572654724121,-0,-0.374007701873779,0.589496493339539,0,-3.42274140866903,-2.05364493057878,122.393206001828
38.1025,8.44297981262207,15.3587398529053,-0,-0.374110579490662,0.589431166648865,0,-3.43416767482022,-2.06050073295818,122.403205398773
38.105,8.44204425811768,15.3602123260498,-0,-0.374213457107544,0.589365839958191,0,-3.44557366384732,-2.06734436906312,122.413204795718
38.1075,8.44110870361328,15.361686706543,-0,-0.374316304922104,0.589300572872162,0,-3.45694571537198,-2.07416751460055,122.423204192663
38.11,8.44017314910889,15.3631591796875,-0,-0.374419122934341,0.589235246181488,0,-3.46826952868563,-2.08096184527742,122.433203589608
38.1125,8.43923664093018,15.364631652832,-0,-0.374521970748901,0.589169859886169,0,-3.47957327831859,-2.08774400967984,122.443202986553
38.115,8.43830013275146,15.3661050796509,-0,-0.374624788761139,0.589104473590851,0,-3.49082878974053,-2.09449735922169,122.453202383498
38.1175,8.43736457824707,15.3675775527954,-0,-0.374727606773376,0.589039146900177,0,-3.50206359715156,-2.10123832904566,122.463201780443
38.12,8.43642711639404,15.3690500259399,-0,-0.374830394983292,0.588973701000214,0,-3.51325016635157,-2.10795027056567,122.473201177387
38.1225,8.43548965454102,15.3705215454102,-0,-0.374933153390884,0.588908314704895,0,-3.52441603154066,-2.1146496189244,122.483200574332
38.125,8.43455219268799,15.3719940185547,-0,-0.3750359416008,0.588842809200287,0,-3.53553280474509,-2.12131972553574,122.493199971277
38.1275,8.43361473083496,15.3734664916992,-0,-0.375138700008392,0.588777363300323,0,-3.5466288739386,-2.12797745242921,122.503199368222
38.13,8.43267631530762,15.3749380111694,-0,-0.375241458415985,0.588711857795715,0,-3.55767627803427,-2.13460593757529,122.513198765167
38.1325,8.43173885345459,15.3764095306396,-0,-0.375344216823578,0.588646411895752,0,-3.56870191090197,-2.14122118922986,122.523198162112
38.135,8.43080043792725,15.3778810501099,-0,-0.375446915626526,0.588580906391144,0,-3.57969211216334,-2.14781530998669,122.533197559057
38.1375,8.4298620223999,15.3793525695801,-0,-0.375549644231796,0.588515341281891,0,-3.59063386177029,-2.15438061588295,122.543196956002
38.14,8.42892265319824,15.380823135376,-0,-0.375652343034744,0.588449835777283,0,-3.60155362670585,-2.16093226140087,122.553196352947
38.1425,8.42798328399658,15.3822946548462,-0,-0.375755041837692,0.588384211063385,0,-3.61242429965674,-2.16745466517141,122.563195749892
38.145,8.42704391479492,15.3837652206421,-0,-0.375857710838318,0.588318645954132,0,-3.62327277449284,-2.17396362200702,122.573195146836
38.1475,8.42610454559326,15.3852367401123,-0,-0.375960409641266,0.588253021240234,0,-3.63407215734428,-2.18044333709525,122.583194543781
38.15,8.42516422271729,15.3867063522339,-0,-0.376063048839569,0.588187396526337,0,-3.64484891519409,-2.18690939180513,122.593193940726
38.1525,8.42422389984131,15.3881759643555,-0,-0.37616565823555,0.588121771812439,0,-3.65557658105924,-2.19334599132423,122.603193337671
38.155,8.42328357696533,15.3896465301514,-0,-0.376268327236176,0.588056147098541,0,-3.66628119503594,-2.19976871702156,122.613192734616
38.1575,8.42234325408936,15.3911170959473,-0,-0.376370936632156,0.587990462779999,0,-3.67694952363268,-2.20616967149092,122.623192131561
38.16,8.42140197753906,15.3925867080688,-0,-0.376473546028137,0.587924778461456,0,-3.68756876024476,-2.2125413842129,122.633191528506
38.1625,8.42046070098877,15.3940563201904,-0,-0.376576155424118,0.587859034538269,0,-3.69816451808156,-2.2188987962263,122.643190925451
38.165,8.41951942443848,15.395525932312,-0,-0.376678735017776,0.587793290615082,0,-3.70871075704688,-2.22522653960549,122.653190322396
38.1675,8.41857719421387,15.3969955444336,-0,-0.376781314611435,0.587727546691895,0,-3.71923309035011,-2.23153998227611,122.663189719341
