time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.900,-0.0724000,-0.1011000,9.6110000,35.8658000,27.6413000,33.1116000,-40.2600000,-12.1090000,4.9600000,0.000000,0,0,0
1.910,-0.0640000,-0.0819000,9.6134000,36.0870000,27.4353000,32.9666000,-40.1990000,-12.1410000,5.7850000,0.000000,0,0,0
1.920,-0.0568000,-0.0628000,9.6146000,36.1633000,27.3819000,32.8979000,-40.3570000,-12.2350000,4.5790000,0.000000,0,0,0
1.930,-0.0484000,-0.0544000,9.6134000,36.0870000,27.4429000,32.9361000,-40.4720000,-12.1560000,4.1490000,0.000000,0,0,0
1.940,-0.0437000,-0.0592000,9.6110000,35.9421000,27.5269000,33.0963000,-40.4770000,-11.8310000,4.7050000,0.000000,0,0,0
1.950,-0.0461000,-0.0748000,9.6086000,35.8582000,27.5269000,33.2870000,-40.5220000,-12.3650000,5.1020000,0.000000,0,0,0
1.960,-0.0461000,-0.0891000,9.6062000,36.0184000,27.1530000,33.4396000,-40.3920000,-12.0330000,4.6710000,0.000000,0,0,0
1.970,-0.0484000,-0.0975000,9.6062000,36.3998000,26.6495000,33.4778000,-40.2820000,-12.3330000,4.5430000,0.000000,0,0,0
1.980,-0.0401000,-0.0736000,9.6062000,36.7279000,26.1230000,33.4244000,-40.4260000,-12.0740000,4.9170000,0.000000,0,0,0
1.990,-0.0281000,-0.0413000,9.6074000,36.7737000,25.8408000,33.1573000,-40.5600000,-12.1370000,4.6050000,0.000000,0,0,0
2.000,-0.0353000,-0.0413000,9.6122000,36.5829000,26.0010000,32.9208000,-40.3710000,-12.1480000,4.8380000,0.000000,0,0,0
2.010,-0.0389000,-0.0389000,9.6146000,36.3235000,26.3214000,32.7988000,-40.5920000,-12.3490000,5.3260000,0.000000,0,0,0
2.020,-0.0449000,-0.0592000,9.6182000,36.1557000,26.6113000,32.7225000,-40.5390000,-12.2600000,4.7920000,0.000000,0,0,0
2.030,-0.0700000,-0.1142000,9.6218000,36.1176000,26.9852000,32.9056000,-40.2970000,-12.1250000,5.0140000,0.000000,0,0,0
