time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
2.013,0.0191000,0.0102000,9.6600000,57.4188000,57.6477000,59.0820000,-40.7880000,-13.1390000,4.0970000,101221.270000,0,0,0
2.023,0.0203000,0.0102000,9.6612000,57.4265000,57.5714000,59.0820000,-40.8210000,-13.1890000,3.4770000,101221.270000,0,0,0
2.033,0.0227000,0.0102000,9.6636000,57.4265000,57.5943000,59.0744000,-40.9310000,-13.3630000,4.0590000,101219.400000,0,0,0
2.043,0.0251000,0.0090000,9.6660000,57.4188000,57.6859000,59.0744000,-40.7990000,-13.2800000,3.8810000,101219.400000,0,0,0
2.053,0.0263000,0.0090000,9.6648000,57.4112000,57.7774000,59.0820000,-40.6680000,-13.0540000,4.1200000,101218.960000,0,0,0
2.063,0.0251000,0.0102000,9.6612000,57.3959000,57.8232000,59.0897000,-41.0450000,-13.0740000,4.1040000,101218.960000,0,0,0
2.073,0.0227000,0.0090000,9.6588000,57.4036000,57.8003000,59.0897000,-40.9290000,-13.2170000,3.8220000,101224.590000,0,0,0
2.083,0.0215000,0.0090000,9.6588000,57.4112000,57.7545000,59.0820000,-41.1140000,-13.4030000,3.6940000,101224.590000,0,0,0
2.093,0.0227000,0.0090000,9.6600000,57.4265000,57.7240000,59.0820000,-40.8910000,-13.1350000,4.2460000,101223.090000,0,0,0
2.103,0.0251000,0.0102000,9.6624000,57.4341000,57.7240000,59.0668000,-40.6370000,-13.3470000,4.5620000,101223.090000,0,0,0
2.113,0.0263000,0.0126000,9.6648000,57.4417000,57.7774000,59.0668000,-40.7670000,-13.7010000,4.5960000,101219.110000,0,0,0
2.123,0.0263000,0.0126000,9.6660000,57.4417000,57.8537000,59.0591000,-40.5600000,-13.2270000,4.8890000,101219.110000,0,0,0
2.133,0.0239000,0.0114000,9.6648000,57.4417000,57.9300000,59.0591000,-40.5590000,-13.4430000,5.0200000,101219.250000,0,0,0
2.143,0.0215000,0.0114000,9.6636000,57.4341000,57.9910000,59.0591000,-40.6370000,-13.5770000,4.2610000,101219.250000,0,0,0
2.153,0.0179000,0.0102000,9.6624000,57.4265000,57.9910000,59.0363000,-40.6200000,-13.1720000,4.1760000,101226.980000,0,0,0
2.163,0.0179000,0.0102000,9.6624000,57.4188000,57.9453000,59.0591000,-40.4870000,-13.3840000,4.0110000,101226.980000,0,0,0
2.173,0.0203000,0.0102000,9.6612000,57.4036000,57.8766000,59.0591000,-40.5320000,-13.2780000,3.5750000,101222.380000,0,0,0
2.183,0.0215000,0.0126000,9.6612000,57.4036000,57.8079000,59.0591000,-40.7710000,-13.1300000,4.0380000,101222.380000,0,0,0
2.193,0.0227000,0.0138000,9.6612000,57.4036000,57.7621000,59.0591000,-40.8160000,-13.3900000,4.2710000,101223.570000,0,0,0
2.203,0.0251000,0.0150000,9.6636000,57.4112000,57.7850000,59.0515000,-40.9050000,-13.1000000,4.0180000,101223.570000,0,0,0
2.213,0.0263000,0.0161000,9.6660000,57.4036000,57.8690000,59.0439000,-40.8900000,-13.4010000,4.1300000,101222.800000,0,0,0
2.223,0.0239000,0.0161000,9.6648000,57.4036000,57.9376000,59.0439000,-40.5870000,-13.4130000,3.9790000,101222.800000,0,0,0
2.233,0.0215000,0.0138000,9.6600000,57.4036000,57.9300000,59.0439000,-40.5520000,-13.5850000,3.8800000,101222.190000,0,0,0
2.243,0.0191000,0.0114000,9.6576000,57.4036000,57.8613000,59.0439000,-40.8910000,-13.5030000,4.1810000,101222.190000,0,0,0
2.253,0.0191000,0.0090000,9.6588000,57.4188000,57.7774000,59.0439000,-41.0140000,-13.2960000,4.9440000,101221.490000,0,0,0
2.263,0.0215000,0.0090000,9.6612000,57.4265000,57.7240000,59.0363000,-40.8070000,-13.4180000,3.5440000,101221.490000,0,0,0
2.273,0.0263000,0.0102000,9.6648000,57.4265000,57.7621000,59.0286000,-40.4230000,-13.4140000,4.1140000,101220.580000,0,0,0
2.283,0.0287000,0.0114000,9.6648000,57.4188000,57.8308000,59.0286000,-40.5220000,-12.8580000,4.2090000,101220.580000,0,0,0
2.293,0.0299000,0.0114000,9.6672000,57.3959000,58.0521000,59.0286000,-40.9070000,-13.4170000,4.2870000,101221.480000,0,0,0
2.303,0.0275000,0.0114000,9.6648000,57.3883000,58.1589000,59.0439000,-40.8330000,-13.0920000,3.9410000,101221.480000,0,0,0
2.313,0.0251000,0.0114000,9.6624000,57.3807000,58.2199000,59.0668000,-40.6690000,-13.4010000,3.8020000,101222.380000,0,0,0
2.323,0.0203000,0.0114000,9.6612000,57.3883000,58.2581000,59.0820000,-40.7630000,-13.2730000,4.0380000,101222.380000,0,0,0
2.333,0.0179000,0.0114000,9.6588000,57.4112000,58.2199000,59.0973000,-40.8650000,-13.1950000,4.0130000,101224.630000,0,0,0
2.343,0.0203000,0.0126000,9.6612000,57.4265000,58.1894000,59.0973000,-40.5490000,-13.1440000,4.3030000,101224.630000,0,0,0
2.353,0.0227000,0.0138000,9.6636000,57.4341000,58.2275000,59.0897000,-40.8200000,-13.1280000,4.4950000,101219.480000,0,0,0
2.363,0.0251000,0.0138000,9.6684000,57.4417000,58.3572000,59.0668000,-41.1600000,-13.1620000,4.7770000,101219.480000,0,0,0
2.373,0.0227000,0.0126000,9.6708000,57.4341000,58.5175000,59.0439000,-40.7430000,-13.5470000,4.4340000,101219.530000,0,0,0
2.383,0.0167000,0.0114000,9.6672000,57.4188000,58.6166000,59.0363000,-40.8570000,-13.3960000,3.8270000,101219.530000,0,0,0
2.393,0.0096000,0.0114000,9.6612000,57.4112000,58.5861000,59.0439000,-40.6900000,-13.2870000,4.5750000,101221.570000,0,0,0
2.403,0.0036000,0.0126000,9.6564000,57.4036000,58.4106000,59.0515000,-40.6370000,-13.0320000,4.4190000,101221.570000,0,0,0
2.413,0.0036000,0.0126000,9.6564000,57.4112000,58.1894000,59.0591000,-40.7360000,-13.0020000,4.5190000,101221.500000,0,0,0
2.423,0.0072000,0.0150000,9.6588000,57.4188000,58.0215000,59.0515000,-40.7960000,-13.2050000,4.1380000,101221.500000,0,0,0
2.433,0.0084000,0.0395000,-0.0006000,56.6864000,57.2510000,58.6548000,-40.7770000,-13.1790000,3.9260000,101221.420000,0,0,0
2.443,0.0084000,0.0150000,9.6612000,57.4265000,57.8461000,59.0286000,-40.8530000,-13.0690000,3.7630000,101221.420000,0,0,0
2.453,0.0096000,0.0126000,9.6636000,57.4188000,57.8079000,59.0286000,-40.7990000,-13.1580000,4.5580000,101219.210000,0,0,0
2.463,0.0096000,0.0114000,9.6660000,57.4036000,57.8079000,59.0439000,-41.0450000,-13.3840000,4.2070000,101219.210000,0,0,0
2.473,0.0084000,0.0102000,9.6648000,57.3883000,57.8079000,59.0591000,-40.8120000,-13.2650000,4.3350000,101222.920000,0,0,0
2.483,0.0060000,0.0090000,9.6588000,57.3807000,57.7393000,59.0820000,-40.4810000,-13.3340000,3.8610000,101222.920000,0,0,0
2.493,0.0072000,0.0090000,9.6552000,57.3730000,57.6019000,59.0973000,-40.5620000,-13.3160000,3.9700000,101219.360000,0,0,0
2.503,0.0084000,0.0090000,9.6564000,57.3883000,57.4341000,59.1049000,-40.4900000,-13.3940000,4.3020000,101219.360000,0,0,0
2.513,0.0120000,0.0090000,9.6612000,57.3959000,57.3273000,59.1049000,-40.5390000,-13.3130000,4.2010000,101224.640000,0,0,0
2.523,0.0167000,0.0114000,9.6648000,57.4036000,57.3425000,59.1049000,-40.6200000,-13.4240000,4.1790000,101224.640000,0,0,0
2.533,0.0191000,0.0126000,9.6684000,57.4036000,57.4875000,59.0973000,-40.6980000,-13.1500000,4.3190000,101224.590000,0,0,0
2.543,0.0179000,0.0138000,9.6684000,57.3959000,57.6553000,59.0973000,-40.6280000,-13.2810000,4.3810000,101224.590000,0,0,0
2.553,0.0156000,0.0126000,9.6648000,57.3807000,57.7621000,59.0973000,-40.8540000,-13.1980000,4.0550000,101219.400000,0,0,0
2.563,0.0132000,0.0114000,9.6612000,57.3654000,57.7850000,59.0973000,-40.3920000,-13.0510000,4.6500000,101219.400000,0,0,0
2.573,0.0108000,0.0114000,9.6588000,57.3654000,57.7469000,59.1049000,-40.6500000,-13.2820000,4.1970000,101219.310000,0,0,0
2.583,0.0120000,0.0114000,9.6600000,57.3654000,57.6706000,59.1049000,-40.6270000,-13.4020000,4.3740000,101219.310000,0,0,0
2.593,0.0144000,0.0126000,9.6612000,57.3807000,57.6019000,59.0973000,-40.8340000,-13.5450000,4.9970000,101224.590000,0,0,0
2.603,0.0167000,0.0126000,9.6648000,57.3959000,57.5943000,59.0820000,-40.8470000,-13.2720000,4.5030000,101224.590000,0,0,0
2.613,0.0191000,0.0126000,9.6684000,57.4036000,57.6935000,59.0668000,-40.6040000,-13.4800000,4.4090000,101219.400000,0,0,0
2.623,0.0167000,0.0114000,9.6684000,57.4036000,57.8384000,59.0591000,-40.4280000,-13.3520000,4.7290000,101219.400000,0,0,0
2.633,0.0144000,0.0102000,9.6660000,57.4036000,57.9376000,59.0591000,-40.5970000,-13.1490000,4.4200000,101219.230000,0,0,0
2.643,0.0108000,0.0090000,9.6612000,57.4036000,57.9453000,59.0591000,-40.6370000,-13.2320000,4.7110000,101219.230000,0,0,0
2.653,0.0096000,0.0090000,9.6588000,57.4112000,57.8842000,59.0591000,-40.6450000,-13.2710000,4.6930000,101219.680000,0,0,0
2.663,0.0120000,0.0102000,9.6600000,57.4112000,57.8079000,59.0591000,-40.5110000,-13.2000000,4.7700000,101219.680000,0,0,0
2.673,0.0144000,0.0114000,9.6624000,57.4112000,57.7621000,59.0668000,-40.6110000,-12.9040000,4.6910000,101221.920000,0,0,0
2.683,0.0144000,0.0138000,9.6636000,57.3959000,57.7545000,59.0820000,-40.7520000,-13.2910000,4.4030000,101221.920000,0,0,0
