time  , accel_x   , accel_y    , accel_z    , gyro_x      , gyro_y     , gyro_z     , mag_x      , mag_y      , mag_z      , baro    , gps_lat, gps_lon, gps_alt
 1.560, 0.0042000 , 0.2763000  , 9.6708000  , 59.7839000  , 60.5164000 , 62.4847000 , -40.1220000, -10.8680000, 6.3880000  , 0.000000,       0,       0,       0
 1.570, 0.0197000 , 0.2955000  , 9.6684000  , 60.0586000  , 60.5316000 , 62.6373000 , -40.0280000, -10.8530000, 6.8600000  , 0.000000,       0,       0,       0
 1.580, 0.0389000 , 0.3158000  , 9.6780000  , 60.1273000  , 60.6995000 , 62.7213000 , -40.0520000, -11.0650000, 7.2820000  , 0.000000,       0,       0,       0
 1.590, 0.0604000 , 0.3338000  , 9.6887000  , 60.0204000  , 60.8826000 , 62.6678000 , -40.0260000, -11.3620000, 7.5200000  , 0.000000,       0,       0,       0
 1.600, 0.0712000 , 0.3481000  , 9.6923000  , 59.8450000  , 61.0580000 , 62.5076000 , -40.1620000, -11.1610000, 7.1100000  , 0.000000,       0,       0,       0
 1.610, 0.0748000 , 0.3553000  , 9.6875000  , 59.7458000  , 61.2564000 , 62.4008000 , -40.3460000, -11.2950000, 7.2020000  , 0.000000,       0,       0,       0
 1.620, 0.0772000 , 0.3613000  , 9.6804000  , 60.0128000  , 61.4166000 , 62.5229000 , -40.1120000, -11.4340000, 6.7300000  , 0.000000,       0,       0,       0
 1.630, 0.0831000 , 0.3673000  , 9.6720000  , 60.3790000  , 61.3708000 , 62.6755000 , -40.0130000, -11.1770000, 6.7550000  , 0.000000,       0,       0,       0
 1.640, 0.0891000 , 0.3756000  , 9.6552000  , 60.6689000  , 61.2717000 , 62.7670000 , -40.1320000, -11.3170000, 6.5830000  , 0.000000,       0,       0,       0
 1.650, 0.0891000 , 0.3828000  , 9.6349000  , 60.7300000  , 61.2183000 , 62.7060000 , -39.8520000, -11.2220000, 6.5480000  , 0.000000,       0,       0,       0
 1.660, 0.0784000 , 0.3828000  , 9.6229000  , 60.5316000  , 61.2411000 , 62.4847000 , -40.0850000, -11.5010000, 6.1190000  , 0.000000,       0,       0,       0
 1.670, 0.0604000 , 0.3708000  , 9.6229000  , 60.1273000  , 61.3098000 , 62.1033000 , -39.9230000, -11.2500000, 6.0170000  , 0.000000,       0,       0,       0
 1.680, 0.0353000 , 0.3481000  , 9.6289000  , 59.5551000  , 61.3480000 , 61.6684000 , -40.0330000, -11.0520000, 6.4090000  , 0.000000,       0,       0,       0
 1.690, 0.0114000 , 0.3266000  , 9.6397000  , 58.8608000  , 61.3632000 , 61.2793000 , -40.1350000, -11.0540000, 5.9180000  , 0.000000,       0,       0,       0
 1.700, -0.0018000, 0.3122000  , 9.6493000  , 58.1512000  , 61.3403000 , 60.9589000 , -40.1570000, -11.4210000, 6.4400000  , 0.000000,       0,       0,       0
 1.710, 0.0018000 , 0.3015000  , 9.6529000  , 57.5714000  , 61.3022000 , 60.7834000 , -40.3290000, -11.4000000, 6.9800000  , 0.000000,       0,       0,       0
 1.720, 0.0185000 , 0.2991000  , 9.6541000  , 57.2662000  , 61.2564000 , 60.8139000 , -39.9130000, -11.3630000, 6.0230000  , 0.000000,       0,       0,       0
 1.730, 0.0461000 , 0.3122000  , 9.6612000  , 57.3120000  , 61.1572000 , 61.0733000 , -39.9460000, -11.4390000, 5.6850000  , 0.000000,       0,       0,       0
 1.740, 0.0760000 , 0.3338000  , 9.6684000  , 57.6782000  , 60.9818000 , 61.5158000 , -40.2790000, -11.1630000, 6.2650000  , 0.000000,       0,       0,       0
 1.750, 0.1035000 , 0.3553000  , 9.6756000  , 58.1894000  , 60.8521000 , 62.0041000 , -39.7210000, -11.2790000, 6.7490000  , 0.000000,       0,       0,       0
 1.760, 0.1250000 , 0.3732000  , 9.6852000  , 58.6014000  , 60.8292000 , 62.4237000 , -39.8190000, -11.2760000, 7.2680000  , 0.000000,       0,       0,       0
 1.770, 0.1382000 , 0.3792000  , 9.6911000  , 58.7158000  , 60.8826000 , 62.6984000 , -40.0980000, -11.3770000, 6.4180000  , 0.000000,       0,       0,       0
 1.780, 0.1418000 , 0.3744000  , 9.6899000  , 58.6777000  , 60.9894000 , 62.7441000 , -39.9300000, -11.2940000, 6.9580000  , 0.000000,       0,       0,       0
 1.790, 0.1382000 , 0.3589000  , 9.6852000  , 58.7769000  , 61.0428000 , 62.5992000 , -39.8220000, -11.1350000, 6.8750000  , 0.000000,       0,       0,       0
 1.800, 0.1334000 , 0.3469000  , 9.6756000  , 59.1965000  , 60.9360000 , 62.4008000 , -39.8270000, -11.1330000, 7.1320000  , 0.000000,       0,       0,       0
 1.810, 0.1262000 , 0.3481000  , 9.6588000  , 59.8755000  , 60.7910000 , 62.2559000 , -39.4970000, -11.2480000, 7.0200000  , 0.000000,       0,       0,       0
 1.820, 0.1154000 , 0.3589000  , 9.6469000  , 60.5469000  , 60.7529000 , 62.2559000 , -39.7960000, -11.1160000, 6.9610000  , 0.000000,       0,       0,       0
 1.830, 0.1023000 , 0.3661000  , 9.6445000  , 60.9360000  , 60.8368000 , 62.4466000 , -39.9710000, -11.1770000, 7.0990000  , 0.000000,       0,       0,       0
 1.840, 0.0819000 , 0.3565000  , 9.6517000  , 60.9741000  , 61.0199000 , 62.7518000 , -39.7970000, -11.4260000, 7.0030000  , 0.000000,       0,       0,       0
 1.850, 0.0604000 , 0.3302000  , 9.6648000  , 60.7834000  , 61.1954000 , 63.0035000 , -39.9310000, -11.2660000, 7.0210000  , 0.000000,       0,       0,       0
 1.860, 0.0449000 , 0.3027000  , 9.6768000  , 60.5698000  , 61.2411000 , 63.0188000 , -39.8750000, -11.5050000, 6.5020000  , 0.000000,       0,       0,       0
 1.870, 0.0365000 , 0.2883000  , 9.6780000  , 60.4782000  , 61.1343000 , 62.7060000 , -40.1730000, -11.7040000, 6.4340000  , 0.000000,       0,       0,       0
 1.880, 0.0389000 , 0.2919000  , 9.6672000  , 60.4935000  , 60.9360000 , 62.1490000 , -39.9740000, -11.3380000, 6.3880000  , 0.000000,       0,       0,       0
 1.890, 0.0496000 , 0.3122000  , 9.6469000  , 60.5545000  , 60.7300000 , 61.5540000 , -40.1010000, -11.2060000, 6.8990000  , 0.000000,       0,       0,       0
 1.900, 0.0640000 , 0.3433000  , 9.6277000  , 60.6461000  , 60.6232000 , 61.1267000 , -39.7960000, -10.8710000, 7.0760000  , 0.000000,       0,       0,       0
 1.910, 0.0712000 , 0.3720000  , 9.6194000  , 60.7376000  , 60.6537000 , 61.0199000 , -40.0910000, -11.4630000, 6.9140000  , 0.000000,       0,       0,       0
 1.920, 0.0736000 , 0.3852000  , 9.6265000  , 60.6918000  , 60.8368000 , 61.2564000 , -40.2580000, -11.5090000, 7.1350000  , 0.000000,       0,       0,       0
 1.930, 0.0724000 , 0.3780000  , 9.6445000  , 60.4172000  , 61.0809000 , 61.6226000 , -40.1660000, -11.2440000, 6.6810000  , 0.000000,       0,       0,       0
 1.940, 0.0640000 , 0.3505000  , 9.6648000  , 60.0510000  , 61.2488000 , 61.8820000 , -40.2850000, -11.3410000, 6.2380000  , 0.000000,       0,       0,       0
 1.950, 0.0461000 , 0.3098000  , 9.6816000  , 59.8297000  , 61.2183000 , 61.9125000 , -40.0230000, -11.2440000, 6.7180000  , 0.000000,       0,       0,       0
 1.960, 0.0281000 , 0.2763000  , 9.6852000  , 59.9289000  , 60.9741000 , 61.7218000 , -40.0840000, -11.3990000, 6.1200000  , 0.000000,       0,       0,       0
 1.970, 0.0090000 , 0.2883000  , 9.6935000  , 60.3638000  , 60.5621000 , 61.4624000 , -40.2420000, -11.2690000, 6.6730000  , 0.000000,       0,       0,       0
 1.980, -0.0042000, 0.3433000  , 9.7103000  , 61.1191000  , 59.9976000 , 61.4624000 , -40.0150000, -11.3070000, 6.5940000  , 0.000000,       0,       0,       0
 1.990, -0.0150000, 0.4008000  , 9.7198000  , 62.0346000  , 59.4406000 , 62.0346000 , -40.1800000, -11.4740000, 6.4520000  , 0.000000,       0,       0,       0
 2.000, -0.0018000, 0.4462000  , 9.7067000  , 62.7823000  , 59.0973000 , 63.0951000 , -40.2590000, -11.4450000, 7.0250000  , 0.000000,       0,       0,       0
