time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
1.680,-0.1148000,-0.0969000,9.6026000,57.3502000,53.1006000,61.3861000,-40.4990000,-10.7770000,5.6910000,0.000000,0,0,0
1.690,-0.1172000,-0.1125000,9.6038000,57.5180000,52.8336000,61.5463000,-40.3920000,-10.8570000,5.8330000,0.000000,0,0,0
1.700,-0.1148000,-0.1160000,9.6098000,57.7164000,52.5742000,61.7371000,-40.4070000,-10.6990000,6.0190000,0.000000,0,0,0
1.710,-0.1136000,-0.1125000,9.6122000,57.7698000,52.4979000,61.8210000,-40.4560000,-10.8120000,6.1130000,0.000000,0,0,0
1.720,-0.1196000,-0.1077000,9.6098000,57.7240000,52.5208000,61.7676000,-40.5060000,-10.9130000,6.2440000,0.000000,0,0,0
1.730,-0.1232000,-0.0993000,9.6086000,57.6782000,52.5589000,61.5616000,-40.4580000,-10.9730000,6.3130000,0.000000,0,0,0
1.740,-0.1196000,-0.0897000,9.6086000,57.5943000,52.6276000,61.2411000,-40.3480000,-11.0500000,5.7440000,0.000000,0,0,0
1.750,-0.1089000,-0.0909000,9.6122000,57.4951000,52.7496000,60.8292000,-40.2260000,-10.8980000,5.4220000,0.000000,0,0,0
1.760,-0.1053000,-0.1065000,9.6122000,57.4188000,52.9251000,60.3714000,-40.8140000,-11.1360000,5.3330000,0.000000,0,0,0
1.770,-0.1077000,-0.1256000,9.6134000,57.4265000,53.1693000,59.8907000,-40.5890000,-11.1480000,5.5930000,0.000000,0,0,0
1.780,-0.1041000,-0.1412000,9.6194000,57.6859000,53.7338000,59.2041000,-40.5000000,-11.0530000,6.5970000,0.000000,0,0,0
1.790,-0.1005000,-0.1543000,9.6122000,57.9300000,54.1229000,58.5785000,-40.5470000,-10.9830000,6.4710000,0.000000,0,0,0
1.800,-0.1352000,-0.1519000,9.6002000,57.8308000,54.0466000,58.9600000,-40.5360000,-10.9430000,6.4160000,0.000000,0,0,0
1.810,-0.1352000,-0.1424000,9.6038000,57.7927000,53.7186000,59.9442000,-40.5620000,-10.7750000,6.4010000,0.000000,0,0,0
1.820,-0.1232000,-0.1471000,9.6026000,57.8308000,53.4744000,60.6689000,-40.4760000,-10.9910000,6.3610000,0.000000,0,0,0
1.830,-0.1184000,-0.1531000,9.6026000,57.9071000,53.1998000,60.8902000,-40.5120000,-10.7110000,5.8980000,0.000000,0,0,0
1.840,-0.1184000,-0.1471000,9.6086000,58.0139000,52.9861000,60.9589000,-40.1690000,-10.9340000,6.7160000,0.000000,0,0,0
1.850,-0.1208000,-0.1436000,9.6134000,57.9529000,53.0777000,61.1725000,-40.2540000,-10.7960000,6.4980000,0.000000,0,0,0
1.860,-0.1208000,-0.1483000,9.6158000,57.7240000,53.3524000,61.4548000,-40.3880000,-11.2770000,5.6290000,0.000000,0,0,0
1.870,-0.1148000,-0.1567000,9.6194000,57.4493000,53.6575000,61.6760000,-40.5570000,-11.0370000,5.4980000,0.000000,0,0,0
1.880,-0.1125000,-0.1603000,9.6206000,57.3502000,53.8483000,61.7981000,-40.7030000,-11.0110000,5.8480000,0.000000,0,0,0
1.890,-0.1077000,-0.1555000,9.6194000,57.4875000,53.8330000,61.7981000,-40.7470000,-10.8750000,5.6420000,0.000000,0,0,0
